Transaction_id,customer_id,Card_Type,Card_Limit,card_id,purchase_date,purchase_amount,merchant_category,Payment_status,Applied_but_rejected,Rejection_reason
726,891,Platinum,300000,3,08-01-202300:00:00,41233,Travel,Paid,N,
814,891,Platinum,300000,3,04-07-202300:00:00,2037,Fuel,Paid,N,
1231,891,Gold,100000,2,09-09-202300:00:00,40253,Dining,Paid,N,
292,892,,,,,,,,Y,LowCIBIL
1161,892,,,,,,,,Y,LowCIBIL
119,894,,,,,,,,Y,LowSalary
220,894,,,,,,,,Y,LowSalary
297,894,,,,,,,,Y,LowSalary
624,894,,,,,,,,Y,LowSalary
1471,894,,,,,,,,Y,HighDebt
1881,894,,,,,,,,Y,LowCIBIL
455,895,,,,,,,,Y,LowCIBIL
1608,895,,,,,,,,Y,LowSalary
73,896,Gold,100000,2,09-10-202300:00:00,37622,Groceries,Paid,N,
114,896,Platinum,300000,3,21-03-202300:00:00,39807,Travel,Paid,N,
478,896,Platinum,300000,3,22-02-202300:00:00,30992,Fuel,Paid,N,
897,896,Platinum,300000,3,04-07-202300:00:00,26528,Dining,Paid,N,
1205,896,Gold,100000,2,04-07-202300:00:00,7289,Dining,Paid,N,
2038,896,Platinum,300000,3,09-07-202300:00:00,9596,Electronics,Paid,N,
701,897,Gold,100000,2,05-12-202300:00:00,32834,Electronics,Default,N,
331,898,Signature,600000,4,20-05-202300:00:00,34237,Travel,Paid,N,
709,898,Platinum,300000,3,24-09-202300:00:00,12691,Travel,Paid,N,
1187,898,Signature,600000,4,16-11-202300:00:00,22868,Groceries,Paid,N,
2295,898,Platinum,300000,3,24-12-202300:00:00,5081,Dining,Paid,N,
1274,899,,,,,,,,Y,UnstableEmployment
1353,899,,,,,,,,Y,UnstableEmployment
50,900,Gold,100000,2,04-05-202300:00:00,14919,Fuel,Paid,N,
101,900,Silver,50000,1,24-02-202300:00:00,34361,Fuel,Paid,N,
1209,900,Silver,50000,1,25-06-202300:00:00,17561,Travel,Paid,N,
1525,900,Gold,100000,2,14-01-202300:00:00,37339,Electronics,Paid,N,
